Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Online Brite Creations,Retail Brite Creations
mezlandamon,Damon,Size,11.5,Color,Black,,,mezlandamon-black-11.5,,,1,0
mezlandamon,Damon,Size,11,Color,Black,,,mezlandamon-black-11,,,1,0
mezlandamon,Damon,Size,10.5,Color,Black,,,mezlandamon-black-10.5,,,1,0
mezlandamon,Damon,Size,10,Color,Black,,,mezlandamon-black-10,,,1,0
mezlandamon,Damon,Size,9.5,Color,Black,,,mezlandamon-black-9.5,,,1,0
mezlandamon,Damon,Size,9,Color,Black,,,mezlandamon-black-9,,,1,0
mezlandamon,Damon,Size,8.5,Color,Black,,,mezlandamon-black-8.5,,,1,0
mezlandamon,Damon,Size,8,Color,Black,,,mezlandamon-black-8,,,1,0
mezlandallas,Dallas,Size,13,Color,Black,,,mezlandallas-black-13,,,1,0
mezlandallas,Dallas,Size,12,Color,Black,,,mezlandallas-black-12,,,1,0
mezlandallas,Dallas,Size,11.5,Color,Black,,,mezlandallas-black-11.5,,,1,0
mezlandallas,Dallas,Size,11,Color,Black,,,mezlandallas-black-11,,,1,0
mezlandallas,Dallas,Size,10.5,Color,Black,,,mezlandallas-black-10.5,,,1,0
mezlandallas,Dallas,Size,8,Color,Black,,,mezlandallas-black-8,,,1,0
mezlanmilani,Milani,Size,13,Color,Burgundy,,,mezlanmilani-burgundy-13,,,1,0
mezlanmilani,Milani,Size,13,Color,Blue,,,mezlanmilani-blue-13,,,1,0
mezlanmilani,Milani,Size,13,Color,Black,,,mezlanmilani-black-13,,,1,0
mezlanmilani,Milani,Size,12,Color,Burgundy,,,mezlanmilani-burgundy-12,,,1,0
mezlanmilani,Milani,Size,12,Color,Blue,,,mezlanmilani-blue-12,,,1,0
mezlanmilani,Milani,Size,12,Color,Black,,,mezlanmilani-black-12,,,1,0
mezlanmilani,Milani,Size,11.5,Color,Burgundy,,,mezlanmilani-burgundy-11.5,,,1,0
mezlanmilani,Milani,Size,11.5,Color,Blue,,,mezlanmilani-blue-11.5,,,1,0
mezlanmilani,Milani,Size,11.5,Color,Black,,,mezlanmilani-black-11.5,,,1,0
mezlanmilani,Milani,Size,11,Color,Burgundy,,,mezlanmilani-burgundy-11,,,1,0
mezlanmilani,Milani,Size,11,Color,Blue,,,mezlanmilani-blue-11,,,1,0
mezlanmilani,Milani,Size,11,Color,Black,,,mezlanmilani-black-11,,,1,0
mezlanmilani,Milani,Size,10.5,Color,Burgundy,,,mezlanmilani-burgundy-10.5,,,1,0
mezlanmilani,Milani,Size,10.5,Color,Blue,,,mezlanmilani-blue-10.5,,,1,0
mezlanmilani,Milani,Size,10.5,Color,Black,,,mezlanmilani-black-10.5,,,1,0
mezlanmilani,Milani,Size,10,Color,Burgundy,,,mezlanmilani-burgundy-10,,,1,0
mezlanmilani,Milani,Size,10,Color,Blue,,,mezlanmilani-blue-10,,,1,0
mezlanmilani,Milani,Size,10,Color,Black,,,mezlanmilani-black-10,,,1,0
mezlanmilani,Milani,Size,9.5,Color,Burgundy,,,mezlanmilani-burgundy-9.5,,,1,0
mezlanmilani,Milani,Size,9.5,Color,Blue,,,mezlanmilani-blue-9.5,,,1,0
mezlanmilani,Milani,Size,9.5,Color,Black,,,mezlanmilani-black-9.5,,,1,0
mezlanmilani,Milani,Size,9,Color,Burgundy,,,mezlanmilani-burgundy-9,,,1,0
mezlanmilani,Milani,Size,9,Color,Blue,,,mezlanmilani-blue-9,,,1,0
mezlanmilani,Milani,Size,9,Color,Black,,,mezlanmilani-black-9,,,1,0
mezlanmilani,Milani,Size,8.5,Color,Burgundy,,,mezlanmilani-burgundy-8.5,,,1,0
mezlanmilani,Milani,Size,8.5,Color,Blue,,,mezlanmilani-blue-8.5,,,1,0
mezlanmilani,Milani,Size,8.5,Color,Black,,,mezlanmilani-black-8.5,,,1,0
mezlanmilani,Milani,Size,8,Color,Burgundy,,,mezlanmilani-burgundy-8,,,1,0
mezlanmilani,Milani,Size,8,Color,Blue,,,mezlanmilani-blue-8,,,1,0
mezlanmilani,Milani,Size,8,Color,Black,,,mezlanmilani-black-8,,,1,0
mezlanmurino,Murino,Size,14,Color,Burgundy,,,mezlanmurino-burgundy-14,,,1,0
mezlanmurino,Murino,Size,14,Color,Black,,,mezlanmurino-black-14,,,1,0
mezlanmurino,Murino,Size,13,Color,Burgundy,,,mezlanmurino-burgundy-13,,,1,0
mezlanmurino,Murino,Size,13,Color,Black,,,mezlanmurino-black-13,,,1,0
mezlanmurino,Murino,Size,12,Color,Burgundy,,,mezlanmurino-burgundy-12,,,1,0
mezlanmurino,Murino,Size,12,Color,Black,,,mezlanmurino-black-12,,,1,0
mezlanmurino,Murino,Size,11.5,Color,Burgundy,,,mezlanmurino-burgundy-11.5,,,1,0
mezlanmurino,Murino,Size,11.5,Color,Black,,,mezlanmurino-black-11.5,,,1,0
mezlanmurino,Murino,Size,11,Color,Burgundy,,,mezlanmurino-burgundy-11,,,1,0
mezlanmurino,Murino,Size,11,Color,Black,,,mezlanmurino-black-11,,,1,0
mezlanmurino,Murino,Size,10.5,Color,Burgundy,,,mezlanmurino-burgundy-10.5,,,1,0
mezlanmurino,Murino,Size,10.5,Color,Black,,,mezlanmurino-black-10.5,,,1,0
mezlanmurino,Murino,Size,10,Color,Burgundy,,,mezlanmurino-burgundy-10,,,1,0
mezlanmurino,Murino,Size,10,Color,Black,,,mezlanmurino-black-10,,,1,0
mezlanmurino,Murino,Size,9.5,Color,Burgundy,,,mezlanmurino-burgundy-9.5,,,1,0
mezlanmurino,Murino,Size,9.5,Color,Black,,,mezlanmurino-black-9.5,,,1,0
mezlanmurino,Murino,Size,9,Color,Burgundy,,,mezlanmurino-burgundy-9,,,1,0
mezlanmurino,Murino,Size,9,Color,Black,,,mezlanmurino-black-9,,,1,0
mezlanmurino,Murino,Size,8.5,Color,Burgundy,,,mezlanmurino-burgundy-8.5,,,1,0
mezlanmurino,Murino,Size,8.5,Color,Black,,,mezlanmurino-black-8.5,,,1,0
mezlanbardem,Bardem,Size,13,Color,Tan/Brown,,,mezlanbardem-tan/brown-13,,,1,0
mezlanbardem,Bardem,Size,13,Color,Electric Blue/Blue,,,mezlanbardem-electric blue/blue-13,,,1,0
mezlanbardem,Bardem,Size,13,Color,Burgundy/Black,,,mezlanbardem-burgundy/black-13,,,1,0
mezlanbardem,Bardem,Size,12,Color,Tan/Brown,,,mezlanbardem-tan/brown-12,,,1,0
mezlanbardem,Bardem,Size,12,Color,Electric Blue/Blue,,,mezlanbardem-electric blue/blue-12,,,1,0
mezlanbardem,Bardem,Size,12,Color,Burgundy/Black,,,mezlanbardem-burgundy/black-12,,,1,0
mezlanbardem,Bardem,Size,11.5,Color,Tan/Brown,,,mezlanbardem-tan/brown-11.5,,,1,0
mezlanbardem,Bardem,Size,11.5,Color,Electric Blue/Blue,,,mezlanbardem-electric blue/blue-11.5,,,1,0
mezlanbardem,Bardem,Size,11.5,Color,Burgundy/Black,,,mezlanbardem-burgundy/black-11.5,,,1,0
mezlanbardem,Bardem,Size,11,Color,Tan/Brown,,,mezlanbardem-tan/brown-11,,,1,0
mezlanbardem,Bardem,Size,11,Color,Electric Blue/Blue,,,mezlanbardem-electric blue/blue-11,,,1,0
mezlanbardem,Bardem,Size,11,Color,Burgundy/Black,,,mezlanbardem-burgundy/black-11,,,1,0
mezlanbardem,Bardem,Size,10.5,Color,Tan/Brown,,,mezlanbardem-tan/brown-10.5,,,1,0
mezlanbardem,Bardem,Size,10.5,Color,Electric Blue/Blue,,,mezlanbardem-electric blue/blue-10.5,,,1,0
mezlanbardem,Bardem,Size,10.5,Color,Burgundy/Black,,,mezlanbardem-burgundy/black-10.5,,,1,0
mezlanbardem,Bardem,Size,10,Color,Tan/Brown,,,mezlanbardem-tan/brown-10,,,1,0
mezlanbardem,Bardem,Size,10,Color,Electric Blue/Blue,,,mezlanbardem-electric blue/blue-10,,,1,0
mezlanbardem,Bardem,Size,10,Color,Burgundy/Black,,,mezlanbardem-burgundy/black-10,,,1,0
mezlanbardem,Bardem,Size,9.5,Color,Tan/Brown,,,mezlanbardem-tan/brown-9.5,,,1,0
mezlanbardem,Bardem,Size,9.5,Color,Electric Blue/Blue,,,mezlanbardem-electric blue/blue-9.5,,,1,0
mezlanbardem,Bardem,Size,9.5,Color,Burgundy/Black,,,mezlanbardem-burgundy/black-9.5,,,1,0
mezlanbardem,Bardem,Size,9,Color,Tan/Brown,,,mezlanbardem-tan/brown-9,,,1,0
mezlanbardem,Bardem,Size,9,Color,Electric Blue/Blue,,,mezlanbardem-electric blue/blue-9,,,1,0
mezlanbardem,Bardem,Size,9,Color,Burgundy/Black,,,mezlanbardem-burgundy/black-9,,,1,0
mezlanbardem,Bardem,Size,8.5,Color,Tan/Brown,,,mezlanbardem-tan/brown-8.5,,,1,0
mezlanbardem,Bardem,Size,8.5,Color,Electric Blue/Blue,,,mezlanbardem-electric blue/blue-8.5,,,1,0
mezlanbardem,Bardem,Size,8.5,Color,Burgundy/Black,,,mezlanbardem-burgundy/black-8.5,,,1,0
mezlanbarron,Barron,Size,13,Color,Black,,,mezlanbarron-black-13,,,1,0
mezlanbarron,Barron,Size,12,Color,Black,,,mezlanbarron-black-12,,,1,0
mezlanbarron,Barron,Size,11.5,Color,Black,,,mezlanbarron-black-11.5,,,1,0
mezlanbarron,Barron,Size,11,Color,Black,,,mezlanbarron-black-11,,,1,0
mezlanbarron,Barron,Size,10.5,Color,Black,,,mezlanbarron-black-10.5,,,1,0
mezlanbarron,Barron,Size,10,Color,Black,,,mezlanbarron-black-10,,,1,0
mezlanbarron,Barron,Size,9.5,Color,Black,,,mezlanbarron-black-9.5,,,1,0
mezlanbarron,Barron,Size,9,Color,Black,,,mezlanbarron-black-9,,,1,0
mezlanbarron,Barron,Size,8.5,Color,Black,,,mezlanbarron-black-8.5,,,1,0
mezlanbarron,Barron,Size,8,Color,Black,,,mezlanbarron-black-8,,,1,0
mezlanathens,Athens,Size,12,Color,Cognac,,,mezlanathens-cognac-12,,,1,0
mezlanathens,Athens,Size,12,Color,Black,,,mezlanathens-black-12,,,1,0
mezlanathens,Athens,Size,11.5,Color,Cognac,,,mezlanathens-cognac-11.5,,,1,0
mezlanathens,Athens,Size,11.5,Color,Black,,,mezlanathens-black-11.5,,,1,0
mezlanathens,Athens,Size,11,Color,Cognac,,,mezlanathens-cognac-11,,,1,0
mezlanathens,Athens,Size,11,Color,Black,,,mezlanathens-black-11,,,1,0
mezlanathens,Athens,Size,10.5,Color,Cognac,,,mezlanathens-cognac-10.5,,,1,0
mezlanathens,Athens,Size,10.5,Color,Black,,,mezlanathens-black-10.5,,,1,0
mezlanathens,Athens,Size,10,Color,Cognac,,,mezlanathens-cognac-10,,,1,0
mezlanathens,Athens,Size,10,Color,Black,,,mezlanathens-black-10,,,1,0
mezlanathens,Athens,Size,9.5,Color,Cognac,,,mezlanathens-cognac-9.5,,,1,0
mezlanathens,Athens,Size,9.5,Color,Black,,,mezlanathens-black-9.5,,,1,0
mezlanathens,Athens,Size,9,Color,Cognac,,,mezlanathens-cognac-9,,,1,0
mezlanathens,Athens,Size,9,Color,Black,,,mezlanathens-black-9,,,1,0
mezlanathens,Athens,Size,8.5,Color,Cognac,,,mezlanathens-cognac-8.5,,,1,0
mezlanathens,Athens,Size,8.5,Color,Black,,,mezlanathens-black-8.5,,,1,0
mezlanathens,Athens,Size,8,Color,Cognac,,,mezlanathens-cognac-8,,,1,0
mezlanathens,Athens,Size,8,Color,Black,,,mezlanathens-black-8,,,1,0
mezlanathens,Athens,Size,7.5,Color,Cognac,,,mezlanathens-cognac-7.5,,,1,0
mezlanathens,Athens,Size,7.5,Color,Black,,,mezlanathens-black-7.5,,,1,0
mezlancaba,Caba,Size,12,Color,Black,,,mezlancaba-black-12,,,1,0
mezlancaba,Caba,Size,11.5,Color,Black,,,mezlancaba-black-11.5,,,1,0
mezlancaba,Caba,Size,11,Color,Black,,,mezlancaba-black-11,,,1,0
mezlancaba,Caba,Size,10.5,Color,Black,,,mezlancaba-black-10.5,,,1,0
mezlancaba,Caba,Size,10,Color,Black,,,mezlancaba-black-10,,,1,0
mezlancaba,Caba,Size,9.5,Color,Black,,,mezlancaba-black-9.5,,,1,0
mezlancaba,Caba,Size,9,Color,Black,,,mezlancaba-black-9,,,1,0
mezlancaba,Caba,Size,8.5,Color,Black,,,mezlancaba-black-8.5,,,1,0
mezlancaba,Caba,Size,7.5,Color,Black,,,mezlancaba-black-7.5,,,1,0
mezlanargentum,Argentum,Size,12,Color,Grey,,,mezlanargentum-grey-12,,,1,0
mezlanargentum,Argentum,Size,12,Color,Cognac,,,mezlanargentum-cognac-12,,,1,0
mezlanargentum,Argentum,Size,11,Color,Grey,,,mezlanargentum-grey-11,,,1,0
mezlanargentum,Argentum,Size,11,Color,Cognac,,,mezlanargentum-cognac-11,,,1,0
mezlanargentum,Argentum,Size,10.5,Color,Grey,,,mezlanargentum-grey-10.5,,,1,0
mezlanargentum,Argentum,Size,10.5,Color,Cognac,,,mezlanargentum-cognac-10.5,,,1,0
mezlanargentum,Argentum,Size,10,Color,Grey,,,mezlanargentum-grey-10,,,1,0
mezlanargentum,Argentum,Size,10,Color,Cognac,,,mezlanargentum-cognac-10,,,1,0
mezlanmaxim,Maxim,Size,12,Color,Blue,,,mezlanmaxim-blue-12,,,1,0
mezlanmaxim,Maxim,Size,12,Color,Black,,,mezlanmaxim-black-12,,,1,0
mezlanmaxim,Maxim,Size,11.5,Color,Blue,,,mezlanmaxim-blue-11.5,,,1,0
mezlanmaxim,Maxim,Size,11.5,Color,Black,,,mezlanmaxim-black-11.5,,,1,0
mezlanmaxim,Maxim,Size,11,Color,Blue,,,mezlanmaxim-blue-11,,,1,0
mezlanmaxim,Maxim,Size,11,Color,Black,,,mezlanmaxim-black-11,,,1,0
mezlanmaxim,Maxim,Size,10.5,Color,Blue,,,mezlanmaxim-blue-10.5,,,1,0
mezlanmaxim,Maxim,Size,10.5,Color,Black,,,mezlanmaxim-black-10.5,,,1,0
mezlanmaxim,Maxim,Size,10,Color,Blue,,,mezlanmaxim-blue-10,,,1,0
mezlanmaxim,Maxim,Size,10,Color,Black,,,mezlanmaxim-black-10,,,1,0
mezlanmaxim,Maxim,Size,9.5,Color,Blue,,,mezlanmaxim-blue-9.5,,,1,0
mezlanmaxim,Maxim,Size,9.5,Color,Black,,,mezlanmaxim-black-9.5,,,1,0
mezlanmaxim,Maxim,Size,9,Color,Blue,,,mezlanmaxim-blue-9,,,1,0
mezlanmaxim,Maxim,Size,9,Color,Black,,,mezlanmaxim-black-9,,,1,0
mezlanmaxim,Maxim,Size,8.5,Color,Blue,,,mezlanmaxim-blue-8.5,,,1,0
mezlanmaxim,Maxim,Size,8.5,Color,Black,,,mezlanmaxim-black-8.5,,,1,0
mezlanmaxim,Maxim,Size,8,Color,Blue,,,mezlanmaxim-blue-8,,,1,0
mezlanmaxim,Maxim,Size,8,Color,Black,,,mezlanmaxim-black-8,,,1,0
mezlanalejo,Alejo,Size,13,Color,Blue,,,mezlanalejo-blue-13,,,1,0
mezlanalejo,Alejo,Size,13,Color,Beige,,,mezlanalejo-beige-13,,,1,0
mezlanalejo,Alejo,Size,12,Color,Blue,,,mezlanalejo-blue-12,,,1,0
mezlanalejo,Alejo,Size,12,Color,Beige,,,mezlanalejo-beige-12,,,1,0
mezlanalejo,Alejo,Size,11.5,Color,Blue,,,mezlanalejo-blue-11.5,,,1,0
mezlanalejo,Alejo,Size,11.5,Color,Beige,,,mezlanalejo-beige-11.5,,,1,0
mezlanalejo,Alejo,Size,11,Color,Blue,,,mezlanalejo-blue-11,,,1,0
mezlanalejo,Alejo,Size,11,Color,Beige,,,mezlanalejo-beige-11,,,1,0
mezlanalejo,Alejo,Size,10.5,Color,Blue,,,mezlanalejo-blue-10.5,,,1,0
mezlanalejo,Alejo,Size,10.5,Color,Beige,,,mezlanalejo-beige-10.5,,,1,0
mezlanalejo,Alejo,Size,10,Color,Blue,,,mezlanalejo-blue-10,,,1,0
mezlanalejo,Alejo,Size,10,Color,Beige,,,mezlanalejo-beige-10,,,1,0
mezlanalejo,Alejo,Size,9.5,Color,Blue,,,mezlanalejo-blue-9.5,,,1,0
mezlanalejo,Alejo,Size,9.5,Color,Beige,,,mezlanalejo-beige-9.5,,,1,0
mezlanalejo,Alejo,Size,9,Color,Blue,,,mezlanalejo-blue-9,,,1,0
mezlanalejo,Alejo,Size,9,Color,Beige,,,mezlanalejo-beige-9,,,1,0
mezlanalejo,Alejo,Size,8.5,Color,Blue,,,mezlanalejo-blue-8.5,,,1,0
mezlanalejo,Alejo,Size,8.5,Color,Beige,,,mezlanalejo-beige-8.5,,,1,0
mezlanalejo,Alejo,Size,8,Color,Blue,,,mezlanalejo-blue-8,,,1,0
mezlanalejo,Alejo,Size,8,Color,Beige,,,mezlanalejo-beige-8,,,1,0
mezlanarcuri,Arcuri,Size,13,Color,Red,,,mezlanarcuri-red-13,,,1,0
mezlanarcuri,Arcuri,Size,13,Color,Jeans,,,mezlanarcuri-jeans-13,,,1,0
mezlanarcuri,Arcuri,Size,13,Color,Cognac,,,mezlanarcuri-cognac-13,,,1,0
mezlanarcuri,Arcuri,Size,13,Color,Black,,,mezlanarcuri-black-13,,,1,0
mezlanarcuri,Arcuri,Size,12,Color,Red,,,mezlanarcuri-red-12,,,1,0
mezlanarcuri,Arcuri,Size,12,Color,Jeans,,,mezlanarcuri-jeans-12,,,1,0
mezlanarcuri,Arcuri,Size,12,Color,Cognac,,,mezlanarcuri-cognac-12,,,1,0
mezlanarcuri,Arcuri,Size,12,Color,Black,,,mezlanarcuri-black-12,,,1,0
mezlanarcuri,Arcuri,Size,11.5,Color,Red,,,mezlanarcuri-red-11.5,,,1,0
mezlanarcuri,Arcuri,Size,11.5,Color,Jeans,,,mezlanarcuri-jeans-11.5,,,1,0
mezlanarcuri,Arcuri,Size,11.5,Color,Cognac,,,mezlanarcuri-cognac-11.5,,,1,0
mezlanarcuri,Arcuri,Size,11.5,Color,Black,,,mezlanarcuri-black-11.5,,,1,0
mezlanarcuri,Arcuri,Size,11,Color,Red,,,mezlanarcuri-red-11,,,1,0
mezlanarcuri,Arcuri,Size,11,Color,Jeans,,,mezlanarcuri-jeans-11,,,1,0
mezlanarcuri,Arcuri,Size,11,Color,Cognac,,,mezlanarcuri-cognac-11,,,1,0
mezlanarcuri,Arcuri,Size,11,Color,Black,,,mezlanarcuri-black-11,,,1,0
mezlanarcuri,Arcuri,Size,10.5,Color,Red,,,mezlanarcuri-red-10.5,,,1,0
mezlanarcuri,Arcuri,Size,10.5,Color,Jeans,,,mezlanarcuri-jeans-10.5,,,1,0
mezlanarcuri,Arcuri,Size,10.5,Color,Cognac,,,mezlanarcuri-cognac-10.5,,,1,0
mezlanarcuri,Arcuri,Size,10.5,Color,Black,,,mezlanarcuri-black-10.5,,,1,0
mezlanarcuri,Arcuri,Size,10,Color,Red,,,mezlanarcuri-red-10,,,1,0
mezlanarcuri,Arcuri,Size,10,Color,Jeans,,,mezlanarcuri-jeans-10,,,1,0
mezlanarcuri,Arcuri,Size,10,Color,Cognac,,,mezlanarcuri-cognac-10,,,1,0
mezlanarcuri,Arcuri,Size,10,Color,Black,,,mezlanarcuri-black-10,,,1,0
mezlanarcuri,Arcuri,Size,9.5,Color,Red,,,mezlanarcuri-red-9.5,,,1,0
mezlanarcuri,Arcuri,Size,9.5,Color,Jeans,,,mezlanarcuri-jeans-9.5,,,1,0
mezlanarcuri,Arcuri,Size,9.5,Color,Cognac,,,mezlanarcuri-cognac-9.5,,,1,0
mezlanarcuri,Arcuri,Size,9.5,Color,Black,,,mezlanarcuri-black-9.5,,,1,0
mezlanarcuri,Arcuri,Size,9,Color,Red,,,mezlanarcuri-red-9,,,1,0
mezlanarcuri,Arcuri,Size,9,Color,Jeans,,,mezlanarcuri-jeans-9,,,1,0
mezlanarcuri,Arcuri,Size,9,Color,Cognac,,,mezlanarcuri-cognac-9,,,1,0
mezlanarcuri,Arcuri,Size,9,Color,Black,,,mezlanarcuri-black-9,,,1,0
mezlanarcuri,Arcuri,Size,8.5,Color,Red,,,mezlanarcuri-red-8.5,,,1,0
mezlanarcuri,Arcuri,Size,8.5,Color,Jeans,,,mezlanarcuri-jeans-8.5,,,1,0
mezlanarcuri,Arcuri,Size,8.5,Color,Cognac,,,mezlanarcuri-cognac-8.5,,,1,0
mezlanarcuri,Arcuri,Size,8.5,Color,Black,,,mezlanarcuri-black-8.5,,,1,0
mezlanarcuri,Arcuri,Size,8,Color,Red,,,mezlanarcuri-red-8,,,1,0
mezlanarcuri,Arcuri,Size,8,Color,Jeans,,,mezlanarcuri-jeans-8,,,1,0
mezlanarcuri,Arcuri,Size,8,Color,Cognac,,,mezlanarcuri-cognac-8,,,1,0
mezlanarcuri,Arcuri,Size,8,Color,Black,,,mezlanarcuri-black-8,,,1,0
mezlanalesso,Alesso,Size,14,Color,Navy,,,mezlanalesso-navy-14,,,1,0
mezlanalesso,Alesso,Size,14,Color,Black,,,mezlanalesso-black-14,,,1,0
mezlanalesso,Alesso,Size,13,Color,Navy,,,mezlanalesso-navy-13,,,1,0
mezlanalesso,Alesso,Size,13,Color,Black,,,mezlanalesso-black-13,,,1,0
mezlanalesso,Alesso,Size,12,Color,Navy,,,mezlanalesso-navy-12,,,1,0
mezlanalesso,Alesso,Size,12,Color,Black,,,mezlanalesso-black-12,,,1,0
mezlanalesso,Alesso,Size,11.5,Color,Navy,,,mezlanalesso-navy-11.5,,,1,0
mezlanalesso,Alesso,Size,11.5,Color,Black,,,mezlanalesso-black-11.5,,,1,0
mezlanalesso,Alesso,Size,11,Color,Navy,,,mezlanalesso-navy-11,,,1,0
mezlanalesso,Alesso,Size,11,Color,Black,,,mezlanalesso-black-11,,,1,0
mezlanalesso,Alesso,Size,10.5,Color,Navy,,,mezlanalesso-navy-10.5,,,1,0
mezlanalesso,Alesso,Size,10.5,Color,Black,,,mezlanalesso-black-10.5,,,1,0
mezlanalesso,Alesso,Size,10,Color,Navy,,,mezlanalesso-navy-10,,,1,0
mezlanalesso,Alesso,Size,10,Color,Black,,,mezlanalesso-black-10,,,1,0
mezlanalesso,Alesso,Size,9.5,Color,Navy,,,mezlanalesso-navy-9.5,,,1,0
mezlanalesso,Alesso,Size,9.5,Color,Black,,,mezlanalesso-black-9.5,,,1,0
mezlanalesso,Alesso,Size,9,Color,Navy,,,mezlanalesso-navy-9,,,1,0
mezlanalesso,Alesso,Size,9,Color,Black,,,mezlanalesso-black-9,,,1,0
mezlanalesso,Alesso,Size,8.5,Color,Navy,,,mezlanalesso-navy-8.5,,,1,0
mezlanalesso,Alesso,Size,8.5,Color,Black,,,mezlanalesso-black-8.5,,,1,0
mezlanalesso,Alesso,Size,8,Color,Navy,,,mezlanalesso-navy-8,,,1,0
mezlanalesso,Alesso,Size,8,Color,Black,,,mezlanalesso-black-8,,,1,0
mezlanalesso,Alesso,Size,7.5,Color,Navy,,,mezlanalesso-navy-7.5,,,1,0
mezlanalesso,Alesso,Size,7.5,Color,Black,,,mezlanalesso-black-7.5,,,1,0
mezlanluka,Luka,Size,13,Color,Brown,,,mezlanluka-brown-13,,,1,0
mezlanluka,Luka,Size,13,Color,Black,,,mezlanluka-black-13,,,1,0
mezlanluka,Luka,Size,12,Color,Brown,,,mezlanluka-brown-12,,,1,0
mezlanluka,Luka,Size,12,Color,Black,,,mezlanluka-black-12,,,1,0
mezlanluka,Luka,Size,11.5,Color,Brown,,,mezlanluka-brown-11.5,,,1,0
mezlanluka,Luka,Size,11.5,Color,Black,,,mezlanluka-black-11.5,,,1,0
mezlanluka,Luka,Size,11,Color,Brown,,,mezlanluka-brown-11,,,1,0
mezlanluka,Luka,Size,11,Color,Black,,,mezlanluka-black-11,,,1,0
mezlanluka,Luka,Size,10.5,Color,Brown,,,mezlanluka-brown-10.5,,,1,0
mezlanluka,Luka,Size,10.5,Color,Black,,,mezlanluka-black-10.5,,,1,0
mezlanluka,Luka,Size,10,Color,Brown,,,mezlanluka-brown-10,,,1,0
mezlanluka,Luka,Size,10,Color,Black,,,mezlanluka-black-10,,,1,0
mezlanluka,Luka,Size,9.5,Color,Brown,,,mezlanluka-brown-9.5,,,1,0
mezlanluka,Luka,Size,9.5,Color,Black,,,mezlanluka-black-9.5,,,1,0
mezlanluka,Luka,Size,9,Color,Brown,,,mezlanluka-brown-9,,,1,0
mezlanluka,Luka,Size,9,Color,Black,,,mezlanluka-black-9,,,1,0
mezlanluka,Luka,Size,8.5,Color,Brown,,,mezlanluka-brown-8.5,,,1,0
mezlanluka,Luka,Size,8.5,Color,Black,,,mezlanluka-black-8.5,,,1,0
mezlanluka,Luka,Size,8,Color,Brown,,,mezlanluka-brown-8,,,1,0
mezlanluka,Luka,Size,8,Color,Black,,,mezlanluka-black-8,,,1,0
mezlantivoli,Tivoli,Size,13,Color,Cognac,,,mezlantivoli-cognac-13,,,1,0
mezlantivoli,Tivoli,Size,12,Color,Cognac,,,mezlantivoli-cognac-12,,,1,0
mezlantivoli,Tivoli,Size,11.5,Color,Cognac,,,mezlantivoli-cognac-11.5,,,1,0
mezlantivoli,Tivoli,Size,11,Color,Cognac,,,mezlantivoli-cognac-11,,,0,0
mezlantivoli,Tivoli,Size,10.5,Color,Cognac,,,mezlantivoli-cognac-10.5,,,1,0
mezlantivoli,Tivoli,Size,10,Color,Cognac,,,mezlantivoli-cognac-10,,,1,0
mezlantivoli,Tivoli,Size,9.5,Color,Cognac,,,mezlantivoli-cognac-9.5,,,1,0
mezlantivoli,Tivoli,Size,9,Color,Cognac,,,mezlantivoli-cognac-9,,,1,0
mezlantivoli,Tivoli,Size,8.5,Color,Cognac,,,mezlantivoli-cognac-8.5,,,1,0
mezlantivoli,Tivoli,Size,8,Color,Cognac,,,mezlantivoli-cognac-8,,,1,0
mezlanpio,Pio,Size,13,Color,Black,,,mezlanpio-black-13,,,1,0
mezlanpio,Pio,Size,12,Color,Black,,,mezlanpio-black-12,,,1,0
mezlanpio,Pio,Size,11.5,Color,Black,,,mezlanpio-black-11.5,,,1,0
mezlanpio,Pio,Size,11,Color,Black,,,mezlanpio-black-11,,,1,0
mezlanpio,Pio,Size,10.5,Color,Black,,,mezlanpio-black-10.5,,,1,0
mezlanpio,Pio,Size,10,Color,Black,,,mezlanpio-black-10,,,1,0
mezlanpio,Pio,Size,9.5,Color,Black,,,mezlanpio-black-9.5,,,1,0
mezlanpio,Pio,Size,9,Color,Black,,,mezlanpio-black-9,,,1,0
mezlanpio,Pio,Size,8.5,Color,Black,,,mezlanpio-black-8.5,,,1,0
mezlanpio,Pio,Size,8,Color,Black,,,mezlanpio-black-8,,,1,0
mezlanelche,Elche,Size,14,Color,Brown,,,mezlanelche-brown-14,,,1,0
mezlanelche,Elche,Size,14,Color,Black,,,mezlanelche-black-14,,,1,0
mezlanelche,Elche,Size,13,Color,Brown,,,mezlanelche-brown-13,,,1,0
mezlanelche,Elche,Size,13,Color,Black,,,mezlanelche-black-13,,,1,0
mezlanelche,Elche,Size,12,Color,Brown,,,mezlanelche-brown-12,,,1,0
mezlanelche,Elche,Size,12,Color,Black,,,mezlanelche-black-12,,,1,0
mezlanelche,Elche,Size,11.5,Color,Brown,,,mezlanelche-brown-11.5,,,1,0
mezlanelche,Elche,Size,11.5,Color,Black,,,mezlanelche-black-11.5,,,1,0
mezlanelche,Elche,Size,11,Color,Brown,,,mezlanelche-brown-11,,,1,0
mezlanelche,Elche,Size,11,Color,Black,,,mezlanelche-black-11,,,1,0
mezlanelche,Elche,Size,10.5,Color,Brown,,,mezlanelche-brown-10.5,,,1,0
